Park_Name,Width_ft,Class,Surface,Gen_Topog,Difficulty,Trail_Name,ParkID,TrailMarkersInstalled,Latitude,Longitude
Seton Falls Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Blue Trail,X046,Yes,-73.83879491645155,40.88752976629694
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76755255529478,40.73894225194586
Van Cortlandt Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X092,No,-73.87432686833196,40.902249580037854
Kissena Park,Less than 2 feet,Class I : Minimal/Undeveloped,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q024,No,-73.813479474542,40.74292727819992
Van Cortlandt Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,John Kieran Nature Trail,X092,Yes,-73.8907657129551,40.890382097862386
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,M042,No,-73.9215396245165,40.8731291977676
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Gravel,Sloped, flat terrain  uneven treadway  slight elevation change,Cross Country,X092,Yes,-73.89200740703474,40.89607673154408
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.79200760533746,40.87372570972206
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Cross Country,X092,Yes,-73.89446999864008,40.899238180765174
Cunningham Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76871912171295,40.741150479137225
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.82175909923687,40.851883228464835
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.79624544951862,40.86512035702706
Forest Park,6 feet to less than 8 feet,Class IV : Highly Developed,Gravel,Sloped, flat terrain  uneven treadway  slight elevation change,Bridle Path,Q015,Yes,-73.85098272158882,40.705469566155045
Seton Falls Park,2 feet to less than 4 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,Blue Trail,X046,Yes,-73.8403309818362,40.888431698629404
Richmond Parkway,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,R065,No,-74.12605276614885,40.58672152801164
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.82070604357541,40.85180376159912
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,B073,No,-73.96650073974521,40.656968122321985
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.79241248429307,40.870349809376
Van Cortlandt Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Sloped, flat terrain  uneven treadway  slight elevation change,N/A,X092,No,-73.88338364509367,40.89781216331854
Prospect Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat terrain  uneven treadway  slight elevation change,N/A,B073,No,-73.96828870213866,40.6661440887364
Cunningham Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Orange Trail,Q021,Yes,-73.76279287504093,40.728818566428906
Highland Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q020,No,-73.88910085976288,40.68704621882672
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.79622691868498,40.86613206807616
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.82633977566918,40.84977893717234
Forest Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,N/A,Q015,Yes,-73.85425393332906,40.69961299601661
Inwood Hill Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,Orange Trail,M042,Yes,-73.92436444343228,40.87313318102281
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.89316169313629,40.8902469100214
Soundview Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X118,No,-73.8677495618049,40.812015697323396
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Grasses,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.78340361416562,40.8717034575182
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.89700586526564,40.890695426802786
LaTourette Park & Golf Course,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,N/A,R013,No,-74.1592105902895,40.57162496650379
Canarsie Park,4 feet to less than 6 feet,Class IV : Highly Developed,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,Blue Trail,B018,Yes,-73.89542375799678,40.625613920057205
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Sloped, flat terrain  uneven treadway  slight elevation change,Bridle Path,Q015,Yes,-73.85024127740652,40.707243558474275
High Rock Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,R088,Yes,-74.12288753001155,40.58691759072126
Van Cortlandt Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X092,No,-73.88036242078388,40.905609360091965
Deere Park,4 feet to less than 6 feet,Class II : Simple/Minor Developed,Concrete,Level, flat and smooth,Blue Trail,R115,Yes,-74.10481387704715,40.60620581432693
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,John Muir Trail,X092,Yes,-73.8792670026356,40.90276503725438
LaTourette Park & Golf Course,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,"Yellow trail, Blue Trail",R013,Yes,-74.14735084528147,40.58495550866342
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.8183804405385,40.85175652006589
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.82437492399056,40.85266218406252
Bronx Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X002,No,-73.87395063408486,40.86685364186828
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Bridle Trail,X039,Yes,-73.80320307023769,40.8845304876426
Van Cortlandt Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Bridle Trail,X092,Yes,-73.89286886067235,40.9079996564594
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Paved,Level, flat and smooth,White Trail,Q021,Yes,-73.76551007777533,40.730562523925094
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Kazimirof Trail - Blue and Red,X039,Yes,-73.78864804817395,40.87548652181094
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,B073,No,-73.96682284259883,40.66269796217596
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.82489488673939,40.84945198730595
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X002,No,-73.87367370672608,40.869113507073024
Prospect Park,4 feet to less than 6 feet,Class IV : Highly Developed,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,B073,No,-73.97275414314502,40.656714045703396
Forest Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q015,Yes,-73.83970715985684,40.70627097823014
Highland Park,Over 8 feet,Class V : Fully Developed,Concrete,Level, flat and smooth,N/A,Q020,No,-73.88943280428158,40.68698671168094
Van Cortlandt Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Sloped, flat and smooth,N/A,X092,No,-73.88964281985162,40.88484858148059
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped, flat and smooth,White Trail,M042,Yes,-73.92339316526753,40.87436793364411
Seton Falls Park,4 feet to less than 6 feet,Class IV : Highly Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,Orange/Blue Trail,X046,Yes,-73.83769491587366,40.88552104573854
Cunningham Park,Less than 2 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.7678579476385,40.74504990178065
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,M042,No,-73.92174676853911,40.87069503063911
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.79324287967391,40.86890752668687
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.81330678513568,40.86460981114582
Cunningham Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76825532741812,40.741353050423086
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,N/A,M042,No,-73.92012075799222,40.87263012190321
Prospect Park,Over 8 feet,Class III : Developed/Improved,Paved,Level, moderate elevation change  welll-graded trail  flat trail with rough treadway,N/A,B073,No,-73.96873617326874,40.6647692656097
Prospect Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,B073,No,-73.9666711795263,40.667141180618145
Cunningham Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q021,No,-73.77292607393547,40.725721981543344
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.80279874097519,40.85814679142121
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.82073641683422,40.85160682138965
Van Cortlandt Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,N/A,X092,No,-73.8837961903793,40.90285141808612
Canarsie Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,B018,No,-73.90046020587235,40.6258502524673
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Sloped, strenuous climbs of moderate duration  short but steep climbs,Orange Trail,Q015,Yes,-73.84555810758205,40.70194244606432
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q015,Yes,-73.84823470870712,40.70667186767885
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,Cross Country/ John Muir Trail,X092,Yes,-73.89192951334529,40.89996740105596
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Kazimirof Trail - Blue and Red,X039,Yes,-73.78860195913899,40.870621071282045
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Paved,Level, flat and smooth,Orange Trail/White Trail,Q021,Yes,-73.7659583132869,40.72930405218187
Highland Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q020,No,-73.88433646924442,40.68740773094027
Flushing Meadows Corona Park,4 feet to less than 6 feet,Class III : Developed/Improved,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q099,No,-73.83055946727357,40.722040348614435
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.80423015732246,40.859714200525666
Van Cortlandt Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,John Muir Trail,X092,Yes,-73.87501871035289,40.90198870262214
Van Cortlandt Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X092,No,-73.89408288855479,40.90776200899608
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.78799351961212,40.87363269464631
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.81873878428625,40.85185509695924
Highland Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q020,No,-73.88529746081417,40.686858082354604
High Rock Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,Red Dot Trail,R088,Yes,-74.12155257506205,40.58239451377425
Seton Falls Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Orange Trail,X046,Yes,-73.84093493449451,40.887720962260936
Cunningham Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q021,No,-73.76785958834883,40.734922508388664
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,B073,No,-73.96781912586235,40.65800752043377
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.82183795312643,40.8546332650758
Marine Park,Over 8 feet,Class V : Fully Developed,Concrete,Level, flat and smooth,N/A,B057,No,-73.92726344740173,40.60635682150407
Inwood Hill Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,M042,No,-73.92686848076794,40.86938119476751
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.79917256430682,40.85835832960001
Conference House Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,N/A,R006,No,-74.25222741593814,40.50182189546914
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.82448823231978,40.851618393182406
Fresh Creek Nature Preserve,4 feet to less than 6 feet,Class IV : Highly Developed,Boardwalk,Level, flat terrain  uneven treadway  slight elevation change,N/A,B384,No,-73.88136487160168,40.64307342384669
LaTourette Park & Golf Course,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,N/A,R013,Yes,-74.15683622125668,40.57402891530668
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76774534253668,40.74507604349147
Spuyten Duyvil Shorefront Park,4 feet to less than 6 feet,Class IV : Highly Developed,Gravel,Level, moderate elevation change  welll-graded trail  flat trail with rough treadway,N/A,X090,No,-73.92030344575524,40.87848121105053
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X002,No,-73.8713951577817,40.871777893021324
Inwood Hill Park,6 feet to less than 8 feet,Class I : Minimal/Undeveloped,Paved,Wavy, flat and smooth,N/A,M042,No,-73.92529298574213,40.8738526222308
Marine Park,2 feet to less than 4 feet,Class III : Developed/Improved,Sand,Level, flat terrain  uneven treadway  slight elevation change,Blue Trail,B057,Yes,-73.91707666963,40.58779064558328
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.79379121883056,40.85633867362142
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.8254764090027,40.85322332025289
Fresh Creek Nature Preserve,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,B384,No,-73.87959806673518,40.64169773308229
Seton Falls Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Red Trail,X046,Yes,-73.83694637135488,40.88713612601045
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,Bridle Trail,X039,Yes,-73.81068215690459,40.87109046247888
Forest Park,6 feet to less than 8 feet,Class III : Developed/Improved,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q015,Yes,-73.84634743502153,40.705797169608715
Paerdegat Basin Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Red Trail,B406,Yes,-73.90195923103839,40.62128267053183
Pelham Bay Park,2 feet to less than 4 feet,Class IV : Highly Developed,Boardwalk,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.79206848592489,40.87734355292608
Van Cortlandt Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,John Muir Trail,X092,Yes,-73.88602458311755,40.899828357993194
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.79237437898568,40.869440843699415
LaTourette Park & Golf Course,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,"Red Trail, Yellow Trail",R013,Yes,-74.13859252631372,40.581236111585206
Highland Park,6 feet to less than 8 feet,Class V : Fully Developed,Concrete,Level, flat and smooth,N/A,Q020,No,-73.88879087572563,40.68631195907369
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.79313915219844,40.868999921181974
Conference House Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,N/A,R006,No,-74.25200559679726,40.50133928808963
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.78685148555523,40.87853081527902
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,N/A,Q015,Yes,-73.83835558959365,40.706423805294996
Van Cortlandt Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Putnam Greenway,X092,Yes,-73.88654101531246,40.90065712486904
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,John Muir Trail,X092,Yes,-73.89316256560834,40.90151343627917
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,M042,No,-73.93110778102242,40.87028009790636
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,Cross Country,X092,Yes,-73.89377800729474,40.8994273610192
Pelham Bay Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,Bridle Trail,X039,Yes,-73.81001920419268,40.87334944137778
Van Cortlandt Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X092,No,-73.87798346870849,40.9010738818262
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,B073,No,-73.96949061833449,40.66302683888256
Cunningham Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.7736266446869,40.74226599671119
Marine Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,B057,No,-73.93030677621186,40.60445596797846
Canarsie Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Wavy, flat and smooth,N/A,B018,No,-73.8964511926527,40.626515576761555
Inwood Hill Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped, strenuous climbs of moderate duration  short but steep climbs,Orange Trail,M042,Yes,-73.92367788944867,40.875471518200925
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.89490948164172,40.89094013886355
Marine Park,6 feet to less than 8 feet,Class II : Simple/Minor Developed,Sand,Level, flat terrain  uneven treadway  slight elevation change,Red Trail,B057,Yes,-73.92114014115752,40.59426302229228
Pelham Bay Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.7924152360011,40.87394883060288
High Rock Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,R088,Yes,-74.12432782052262,40.5828298322089
Blood Root Valley,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,Blue Trail,R129,Yes,-74.12975203285504,40.59492387326999
Pelham Bay Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.81874783236456,40.85470626140272
Prospect Park,6 feet to less than 8 feet,Class IV : Highly Developed,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,B073,No,-73.96678263632099,40.66418097286685
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Cross Country,X092,Yes,-73.89495120291419,40.89139152095712
Riverdale Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Red Trail,X142,Yes,-73.91366741995908,40.903224380291675
Inwood Hill Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,N/A,M042,No,-73.92341375132078,40.87576056822572
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,M042,No,-73.9185853750372,40.87301167723413
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.82330651617686,40.847198915337486
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.78641080569894,40.877426105331025
Seton Falls Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Orange Trail,X046,Yes,-73.84030612686972,40.88784630266896
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.88315928604753,40.89071818718717
Conference House Park,2 feet to less than 4 feet,Class IV : Highly Developed,Grasses,Level, flat terrain  uneven treadway  slight elevation change,Blue Trail,R006,Yes,-74.25376805553928,40.503329610884066
Forest Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Bird Trail,Q015,Yes,-73.83961885664097,40.70688953996229
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,M042,No,-73.93003104076925,40.874080804308086
Kissena Corridor Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q300,No,-73.82033573833782,40.746994391414844
Inwood Hill Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped, strenuous climbs of moderate duration  short but steep climbs,Orange Trail,M042,Yes,-73.92989976647249,40.86789329174425
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,B073,No,-73.9698566699417,40.65756687325308
Deere Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Blue Trail,R115,Yes,-74.11114540222019,40.605892076351104
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76791472753247,40.74253165645692
Forest Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,N/A,Q015,Yes,-73.8543888719625,40.69932025231613
LaTourette Park & Golf Course,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Red Trail,R013,Yes,-74.13408747825443,40.58461124846942
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Gravel,Sloped, flat terrain  uneven treadway  slight elevation change,Cross Country,X092,Yes,-73.88962521752485,40.906607275815254
Deere Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,Blue Trail,R115,Yes,-74.11048486857555,40.60780481128995
Paerdegat Basin Park,2 feet to less than 4 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Blue/Red Trail,B406,Yes,-73.90253426085634,40.62210571234723
Van Cortlandt Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,John Muir Trail,X092,Yes,-73.87299672999566,40.8994836781748
Van Cortlandt Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,John Muir Trail,X092,Yes,-73.88263812326376,40.902185824638266
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.8170552707862,40.850664881339284
Inwood Hill Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Wavy, flat and smooth,N/A,M042,No,-73.92410854976708,40.873322074142685
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q015,Yes,-73.84577046732169,40.704426559397355
Richmond Parkway,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Paulo's Peak Trail,R065,Yes,-74.13006221755066,40.58466400857642
Riverdale Park,4 feet to less than 6 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X142,No,-73.91656149648945,40.894912635856166
Van Cortlandt Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, strenuous climbs of moderate duration  short but steep climbs,Cross Country,X092,Yes,-73.89176737472201,40.89664838664173
Fresh Creek Nature Preserve,4 feet to less than 6 feet,Class II : Simple/Minor Developed,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,B384,No,-73.88131831687926,40.64322460357439
Cunningham Park,Less than 2 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.7688276718017,40.74352692796767
Prospect Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,B073,No,-73.97018396915666,40.65658222988241
Forest Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,N/A,Q015,Yes,-73.85416843235026,40.69895783174373
