Park_Name,Width_ft,Class,Surface,Gen_Topog,Trail_Name,Borough,TrailMarkersInstalled,Latitude,Longitude,Difficulty
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.79114456400868,40.87315871500615,easy
Conference House Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Staten Island,No,-74.24736815635171,40.49834049047563,easy
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.82392066282421,40.8541309259444,easy
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Bronx,No,-73.81181049482095,40.86416042690042,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.8707075286702,40.86550443321738,easy
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level,,Bronx,No,-73.89159375900952,40.90914693657638,hard
Pelham Bay Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.82459026664444,40.851798545259456,hard
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped,Biking Trail,Queens,No,-73.76709356784345,40.74382168045848,medium
Bronx Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,Blue Trail,Bronx,Yes,-73.872945419381,40.87319036144311,hard
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level,Bike Path,Bronx,Yes,-73.88788159102364,40.890229668167,easy
Marine Park,4 feet to less than 6 feet,Class IV : Highly Developed,Sand,Level,Red Trail,Brooklyn,Yes,-73.9287995179885,40.5996953024225,hard
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.78642703614844,40.8710836072483,hard
Van Cortlandt Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Boardwalk,Level,John Kieran Nature Trail,Bronx,Yes,-73.8894416522206,40.89441122492177,hard
Pelham Bay Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.79406465535251,40.87317409527929,hard
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level,Bridle Path,Queens,Yes,-73.84941387579525,40.70731243716477,hard
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,,Bronx,No,-73.8235123115982,40.85187605003362,hard
Inwood Hill Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Sloped,Orange/Blue Trail,Manhattan,Yes,-73.92696024092123,40.87366717499572,hard
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.79291301678374,40.86919881227631,easy
Prospect Park,6 feet to less than 8 feet,Class IV : Highly Developed,Wood Chips,Level,,Brooklyn,No,-73.96585386500104,40.66317872179896,hard
Inwood Hill Park,6 feet to less than 8 feet,Class III : Developed/Improved,Dirt,Level,Orange Trail,Manhattan,Yes,-73.92596087019092,40.874705167460185,hard
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Wood Chips,Wavy,,Queens,Yes,-73.84870907349428,40.70389261717401,hard
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Level,Blue Trail,Manhattan,Yes,-73.92206304971778,40.87265378302434,easy
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,,Bronx,No,-73.78454050322713,40.872178172444414,hard
Spuyten Duyvil Shorefront Park,4 feet to less than 6 feet,Class IV : Highly Developed,Gravel,Level,,Bronx,No,-73.92019059204948,40.87833921713541,hard
Blood Root Valley,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Blue Trail,Staten Island,Yes,-74.12946443697508,40.58913758563176,hard
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.82357019295526,40.84758167223862,easy
Van Cortlandt Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Sloped,,Bronx,No,-73.8926915638855,40.90155995788846,medium
Van Cortlandt Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,Putnam Greenway,Bronx,Yes,-73.88669797395973,40.90015183363852,hard
McGuire Fields,Over 8 feet,Class V : Fully Developed,Grasses,Level,Bridle Trail,Brooklyn,No,-73.8991307909571,40.60893234746824,hard
High Rock Park,4 feet to less than 6 feet,Class II : Simple/Minor Developed,Dirt,Level,,Staten Island,No,-74.12084053788487,40.580660175286965,hard
Pelham Bay Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.81487549144195,40.86327387423445,easy
Bronx Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Bronx,No,-73.87446602582209,40.86872327200472,easy
Belt Parkway/ Shore Parkway,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Sloped,Blue Trail,Brooklyn,No,-73.8978361064631,40.62137378088602,hard
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.82581240773108,40.85107757384655,easy
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Sloped,Bridle Path,Queens,Yes,-73.83994802498911,40.70484635341956,hard
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Bronx,No,-73.81041745017201,40.86312688724216,easy
Forest Park,6 feet to less than 8 feet,Class III : Developed/Improved,Wood Chips,Wavy,Orange Trail,Queens,Yes,-73.84153184711779,40.70391274604098,hard
Prospect Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,,Brooklyn,No,-73.9677545300618,40.6658669595618,easy
Kissena Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,Pink Loop/Blue Loop,Queens,Yes,-73.8062463971239,40.74245102652986,hard
Cunningham Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Sloped,,Queens,No,-73.77488811653998,40.7250372144608,hard
Flushing Meadows Corona Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,Pat Dolan Trail,Queens,Yes,-73.83403227032773,40.72076017317799,hard
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Manhattan,No,-73.92019081517618,40.874326403976525,easy
Cunningham Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,Biking Trail,Queens,No,-73.77011945759529,40.73736822126452,hard
Forest Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Paved,Sloped,Orange Trail,Queens,Yes,-73.85024127740652,40.70724355847428,hard
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Siwanoy Trail,Bronx,Yes,-73.80577995282512,40.86530261524537,hard
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,,Bronx,No,-73.82072611121261,40.851887105523325,hard
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.97051952339221,40.65810322894319,easy
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Wood Chips,Level,,Bronx,No,-73.79471152118379,40.860419416807886,hard
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level,Bridle Path,Queens,Yes,-73.84383082259848,40.70651387242068,hard
Kissena Corridor Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,,Queens,No,-73.81879660682796,40.7462673664502,hard
Van Cortlandt Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,Cross Country,Bronx,Yes,-73.89261696673715,40.90122822228133,easy
Pelham Bay Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.81913164634342,40.85457527654659,hard
LaTourette Park & Golf Course,6 feet to less than 8 feet,Class IV : Highly Developed,Gravel,Level,"NYC Greenway, Blue Trail",Staten Island,Yes,-74.15769000565817,40.57329869961193,hard
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Biking Trail,Queens,No,-73.76507348821751,40.74043989805192,hard
Riverdale Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Sloped,,Bronx,No,-73.91656149648945,40.894912635856166,hard
Riverdale Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Sloped,Blue Trail,Bronx,Yes,-73.91891204245688,40.88930410153282,hard
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,White Trail,Queens,Yes,-73.76784285829912,40.7291686930586,hard
LaTourette Park & Golf Course,6 feet to less than 8 feet,Class IV : Highly Developed,Gravel,Level,"NYC Greenway, Blue Trail, Yellow Trail",Staten Island,Yes,-74.15224772889347,40.58063316768086,hard
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.89768573764988,40.88982914368144,easy
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.822750454159,40.85133375577237,easy
LaTourette Park & Golf Course,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,NYC Greenway,Staten Island,No,-74.16087687420399,40.57283477571638,easy
Forest Park,6 feet to less than 8 feet,Class III : Developed/Improved,Wood Chips,Level,Blue Trail,Queens,Yes,-73.84219543351989,40.703671485425154,hard
Van Cortlandt Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,John Kieran Nature Trail,Bronx,Yes,-73.89097882627418,40.89034881117196,hard
High Rock Park,6 feet to less than 8 feet,Class III : Developed/Improved,Dirt,Wavy,Gretta Moulton Trail,Staten Island,Yes,-74.12528037712246,40.585583167997605,hard
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level,,Bronx,No,-73.79213229331002,40.87900623838871,hard
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87105958748043,40.87362013882841,easy
High Rock Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Blue Trail,Staten Island,Yes,-74.12411835112002,40.58158237991138,hard
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.96658514959852,40.664573529881714,easy
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level,,Bronx,No,-73.79071215587703,40.87800075413929,hard
Bronx Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Red Trail,Bronx,Yes,-73.87189700934339,40.873950678293575,hard
Kissena Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,,Queens,No,-73.8052694256727,40.74351930968926,hard
Van Cortlandt Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,,Bronx,No,-73.88036242078388,40.905609360091965,hard
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Wood Chips,Level,Blue Trail/Orange Trail,Queens,Yes,-73.84944451378091,40.70422907657865,hard
Cunningham Park,6 feet to less than 8 feet,Class III : Developed/Improved,Wood Chips,Wavy,White Trail,Queens,Yes,-73.77277178903843,40.72690392062881,hard
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Bronx,No,-73.79609034169427,40.85713245376952,easy
Kissena Corridor Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,White Loop,Queens,Yes,-73.82221678668765,40.74658976813231,hard
Van Cortlandt Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Sloped,,Bronx,No,-73.89127339385043,40.89103523395331,medium
Raoul Wallenberg Forest,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Orange Trail,Bronx,Yes,-73.91771305572975,40.88808205468801,hard
Marine Park,Over 8 feet,Class IV : Highly Developed,Sand,Level,Red Trail,Brooklyn,Yes,-73.92687227768512,40.59797934395594,hard
Cunningham Park,Over 8 feet,Class V : Fully Developed,Paved,Level,Biking Trail,Queens,No,-73.76351377715105,40.73502394790703,easy
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.78503266730013,40.87148584919019,hard
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.88215240641054,40.89045300877791,easy
Seton Falls Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level,Orange/Blue Trail,Bronx,Yes,-73.84053243077622,40.88841398808852,easy
Inwood Hill Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Wavy,,Manhattan,No,-73.92651746887115,40.87284004215561,easy
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level,Cross Country,Bronx,Yes,-73.89085321334355,40.8927163852747,hard
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87145741982675,40.86767419038725,easy
Udall's Park Preserve,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Queens,No,-73.74814023338718,40.77928073359898,hard
Riverdale Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped,,Bronx,No,-73.9191252755131,40.88804992663973,hard
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.96896262521658,40.664197882844185,easy
Kissena Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,Orange Trail,Queens,Yes,-73.8122205205797,40.745690127552216,hard
Riverdale Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Blue Trail,Bronx,Yes,-73.91927246624837,40.888115551732135,hard
Van Cortlandt Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,Cross Country,Bronx,Yes,-73.8926915638855,40.90155995788846,easy
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.80886060797988,40.861040438164174,hard
Willowbrook Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,White Trail,Staten Island,Yes,-74.15788363141642,40.60440828108018,easy
Marine Park,Over 8 feet,Class V : Fully Developed,Gravel,Level,,Brooklyn,No,-73.92556642427554,40.60405853456655,hard
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level,Bridle Path,Queens,Yes,-73.84721846116629,40.70803857125373,hard
Marine Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Sand,Level,Blue Trail,Brooklyn,Yes,-73.92606074709197,40.59584067362629,hard
Inwood Hill Park,6 feet to less than 8 feet,Class IV : Highly Developed,Concrete,Wavy,White Trail,Manhattan,Yes,-73.92944731341748,40.87388507720648,hard
Seton Falls Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.83728240009344,40.88719563615209,easy
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped,,Manhattan,No,-73.92274055790254,40.87002641649192,medium
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Gravel,Level,,Bronx,No,-73.79632742024025,40.86552000938296,hard
Kissena Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,Blue Loop,Queens,Yes,-73.80497806390241,40.74355494872033,easy
Deere Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Blue Trail,Staten Island,Yes,-74.11251682006966,40.60529403772457,hard
LaTourette Park & Golf Course,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,"Red Trail, Blue Trail",Staten Island,Yes,-74.13866077856756,40.57815857553886,hard
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,,Bronx,No,-73.78521967088204,40.87066438047462,hard
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.82523978259867,40.85322947620896,easy
Richmond Parkway,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,,Staten Island,Yes,-74.11660691035416,40.59661624951702,hard
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Wood Chips,Level,Bridle Path/Blue Trail,Queens,Yes,-73.85089082074848,40.70270427545184,hard
Cunningham Park,Over 8 feet,Class V : Fully Developed,Paved,Wavy,,Queens,No,-73.76676763929044,40.73560165837725,hard
Forest Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped,,Queens,Yes,-73.84939578904802,40.70730687535014,hard
Marine Park,Over 8 feet,Class IV : Highly Developed,Sand,Level,Blue Trail,Brooklyn,Yes,-73.91768479210018,40.58947847506465,hard
Marine Park,Over 8 feet,Class V : Fully Developed,Concrete,Level,,Brooklyn,No,-73.92696013500733,40.60684450405373,easy
Forest Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,,Queens,Yes,-73.85531710218781,40.698041143997095,hard
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Gravel,Level,Bridle Trail,Bronx,Yes,-73.79592244349281,40.87867444293656,hard
Forest Park,2 feet to less than 4 feet,Class III : Developed/Improved,Paved,Wavy,Orange Trail,Queens,Yes,-73.8386666152504,40.70657259213002,easy
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.79117713564004,40.8722376179803,easy
Highland Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.88812351463967,40.69055587387037,easy
Paerdegat Basin Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level,Blue/Red Trail,Brooklyn,Yes,-73.90253426085634,40.62210571234723,hard
Inwood Hill Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,,Manhattan,No,-73.92245293649115,40.870129389868,easy
Forest Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,,Queens,Yes,-73.85644193167995,40.69836456803268,hard
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.82593395498223,40.85117359590984,easy
Van Cortlandt Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.87798346870849,40.9010738818262,hard
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Wood Chips,Level,Orange Trail,Queens,Yes,-73.85326343760737,40.70426131188639,hard
Riverdale Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.91515450427985,40.89708014383665,hard
Goodhue Park,Over 8 feet,Class IV : Highly Developed,Paved,Wavy,,Staten Island,No,-74.0972503923355,40.6378248667654,hard
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level,,Bronx,No,-73.89210142875729,40.90830946162908,hard
Forest Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped,,Queens,Yes,-73.85717064709121,40.6979040857613,medium
High Rock Park,2 feet to less than 4 feet,Class IV : Highly Developed,Dirt,Level,"Gretta Moulton Trail, Yellow Trail",Staten Island,Yes,-74.12442148139678,40.58503290558483,hard
Pelham Bay Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,,Bronx,No,-73.79912527466018,40.85761850145619,easy
Van Cortlandt Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Bronx,No,-73.88208044176349,40.89602678903802,easy
Inwood Hill Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Manhattan,No,-73.9219106449329,40.87085760242462,easy
Forest Park,4 feet to less than 6 feet,Class II : Simple/Minor Developed,Wood Chips,Level,Orange Trail,Queens,Yes,-73.84760558848852,40.703905831737615,hard
Fresh Creek Nature Preserve,Over 8 feet,Class IV : Highly Developed,Paved,Level,,Brooklyn,No,-73.87938542811429,40.6416665359919,easy
High Rock Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,Red Dot Trail,Staten Island,Yes,-74.12276919309387,40.58098672935012,hard
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level,Bridle Trail,Bronx,Yes,-73.81564419845151,40.880621875622815,hard
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Level,Blue Trail,Manhattan,Yes,-73.92364966615554,40.87324844559021,easy
Conference House Park,2 feet to less than 4 feet,Class IV : Highly Developed,Paved,Level,,Staten Island,No,-74.25198376825051,40.50277482757274,easy
Bronx Park,6 feet to less than 8 feet,Class IV : Highly Developed,Boardwalk,Level,,Bronx,No,-73.8727936385722,40.868166782086725,hard
Seton Falls Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,Red Trail,Bronx,Yes,-73.83667413395911,40.88725212458724,hard
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.82238079074192,40.85244913424804,easy
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.82501969431351,40.85058713884715,easy
LaTourette Park & Golf Course,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped,Blue Trail,Staten Island,Yes,-74.15457704623394,40.57358097692171,medium
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.80280945199269,40.85814840810292,hard
Jamaica Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Grasses,Level,,Queens,No,-73.76733532554226,40.61404582764296,hard
Flushing Meadows Corona Park,4 feet to less than 6 feet,Class III : Developed/Improved,Gravel,Level,,Queens,No,-73.8309518629713,40.72236399999639,hard
Sherman Creek,4 feet to less than 6 feet,Class IV : Highly Developed,Gravel,Level,,Manhattan,No,-73.92202471232069,40.85765879394813,hard
Pelham Bay Park,Over 8 feet,Class III : Developed/Improved,Crushed Rock,Level,,Bronx,No,-73.78361418491431,40.87171485295695,hard
Prospect Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,,Brooklyn,No,-73.96828870213866,40.6661440887364,easy
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Biking Trail,Queens,No,-73.76497657763068,40.74056017601391,hard
Riverdale Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.91515450427985,40.89708014383665,hard
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Wood Chips,Level,,Queens,Yes,-73.84579827524041,40.70622652645316,hard
Conference House Park,6 feet to less than 8 feet,Class IV : Highly Developed,Gravel,Level,,Staten Island,No,-74.24992955698197,40.49777343767168,hard
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Manhattan,No,-73.92033378256113,40.8744893776536,easy
Marine Park,6 feet to less than 8 feet,Class III : Developed/Improved,Sand,Level,Red Trail,Brooklyn,Yes,-73.91919976537945,40.59322517751944,hard
Conference House Park,2 feet to less than 4 feet,Class IV : Highly Developed,Paved,Level,,Staten Island,No,-74.25230240480674,40.50323893230502,easy
Van Cortlandt Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level,,Bronx,No,-73.8730896274356,40.89999421186628,hard
Marine Park,6 feet to less than 8 feet,Class V : Fully Developed,Boardwalk,Level,Salt Marsh Nature Trail,Brooklyn,Yes,-73.92634202698268,40.601064662324085,hard
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.96556530148388,40.6583891092322,easy
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.82248496665588,40.852646812359566,easy
Riverdale Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,,Bronx,No,-73.91925584913895,40.88825757194617,medium
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.82099449298228,40.84921336013257,easy
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level,Bridle Path,Queens,Yes,-73.84590500319791,40.7044384552576,hard
Richmond Parkway,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Blue Trail,Staten Island,Yes,-74.11660691035416,40.59661624951702,hard
Soundview Park,Over 8 feet,Class V : Fully Developed,Dirt,Level,,Bronx,No,-73.86669160709066,40.81255648260976,hard
Canarsie Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level,Blue Trail,Brooklyn,Yes,-73.89784489372907,40.62430397440992,easy
Van Cortlandt Park,4 feet to less than 6 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87780458616237,40.90589083604993,easy
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Bronx,No,-73.80421541591112,40.8614272584728,easy
Pelham Bay Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level,,Bronx,No,-73.78803121166895,40.87507041845235,hard
Kissena Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,Blue Loop,Queens,Yes,-73.80609912970716,40.745580676714376,hard
Willowbrook Parkway,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,"White Trail, Blue Trail",Staten Island,Yes,-74.13048977337405,40.58222121347127,hard
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87246941095664,40.8716185280033,easy
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.79093651228303,40.87033175717561,easy
Cunningham Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Sloped,,Queens,No,-73.7760266828023,40.72417965740744,medium
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped,,Manhattan,No,-73.92719647651144,40.87142417888064,medium
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.7720200080884,40.741463396179206,hard
Van Cortlandt Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Bronx,No,-73.8943390795507,40.8887157106882,easy
Pelham Bay Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.81874783236456,40.85470626140272,hard
Richmond Parkway,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,"Blue Trail, Yellow Trail",Staten Island,Yes,-74.11498639844662,40.59406959375704,medium
Marine Park,Over 8 feet,Class IV : Highly Developed,Sand,Level,Red Trail,Brooklyn,Yes,-73.91926657959054,40.59099284422621,hard
Paerdegat Basin Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Wavy,Blue Trail,Brooklyn,Yes,-73.90355807979633,40.62226784555758,hard
Prospect Park,4 feet to less than 6 feet,Class IV : Highly Developed,Wood Chips,Sloped,,Brooklyn,No,-73.96975720278769,40.65795167758432,hard
Forest Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,Yellow Trail,Queens,Yes,-73.8407301257969,40.707008620552486,hard
Spuyten Duyvil Shorefront Park,2 feet to less than 4 feet,Class III : Developed/Improved,Gravel,Sloped,,Bronx,No,-73.91959348353384,40.87669136052354,medium
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,,Bronx,No,-73.81315761207887,40.86341656072039,hard
Marine Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,,Brooklyn,No,-73.92153507421044,40.58992967994372,easy
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.82071472189709,40.85146023148652,hard
Riverdale Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.91404234228776,40.90120011815608,hard
Van Cortlandt Park,4 feet to less than 6 feet,Class II : Simple/Minor Developed,Dirt,Level,,Bronx,No,-73.8918045919337,40.89564633767851,hard
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Biking Trail,Queens,No,-73.76563235365174,40.742262795154375,hard
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,,Bronx,No,-73.7863119426093,40.87577084943903,hard
Van Cortlandt Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Sloped,Croton Connector,Bronx,Yes,-73.88308236633371,40.90655651840366,hard
